point cloud with 13904 points in dimension 3
distance matrix with 13904 points
value range: [0.00183932,8.49817]
 [0,0.0780303)
 [0,0.0780324)
 [0,0.0780331)
 [0,0.078034)
 [0,0.078035)
 [0,0.0780405)
 [0,0.0780429)
 [0,0.0780498)
 [0,0.07805)
 [0,0.0780578)
 [0,0.0780585)
 [0,0.0780636)
 [0,0.0780636)
 [0,0.0780679)
 [0,0.0780697)
 [0,0.0780712)
 [0,0.0780739)
 [0,0.078074)
 [0,0.0780743)
 [0,0.0780747)
 [0,0.0780749)
 [0,0.0780756)
 [0,0.0780796)
 [0,0.0780829)
 [0,0.078083)
 [0,0.0780849)
 [0,0.0780885)
 [0,0.0780896)
 [0,0.0780928)
 [0,0.0780993)
 [0,0.0780994)
 [0,0.0781)
 [0,0.078105)
 [0,0.0781054)
 [0,0.0781136)
 [0,0.0781137)
 [0,0.0781196)
 [0,0.0781249)
 [0,0.078127)
 [0,0.0781472)
 [0,0.0781476)
 [0,0.0781525)
 [0,0.0781527)
 [0,0.078153)
 [0,0.0781545)
 [0,0.0781558)
 [0,0.0781568)
 [0,0.0781596)
 [0,0.0781617)
 [0,0.0781642)
 [0,0.0781655)
 [0,0.0781682)
 [0,0.0781704)
 [0,0.0781717)
 [0,0.0781721)
 [0,0.0781735)
 [0,0.078178)
 [0,0.0781782)
 [0,0.0781806)
 [0,0.0781855)
 [0,0.0781881)
 [0,0.0782006)
 [0,0.0782023)
 [0,0.0782039)
 [0,0.078211)
 [0,0.0782142)
 [0,0.0782157)
 [0,0.0782166)
 [0,0.0782167)
 [0,0.0782169)
 [0,0.0782231)
 [0,0.0782295)
 [0,0.0782304)
 [0,0.0782306)
 [0,0.0782357)
 [0,0.0782368)
 [0,0.0782379)
 [0,0.0782392)
 [0,0.0782449)
 [0,0.0782455)
 [0,0.0782503)
 [0,0.0782567)
 [0,0.078258)
 [0,0.0782609)
 [0,0.0782641)
 [0,0.0782641)
 [0,0.0782643)
 [0,0.0782691)
 [0,0.078271)
 [0,0.0782729)
 [0,0.0782756)
 [0,0.0782771)
 [0,0.0782803)
 [0,0.0782876)
 [0,0.078291)
 [0,0.0782935)
 [0,0.0782964)
 [0,0.0782965)
 [0,0.0782993)
 [0,0.0783043)
 [0,0.0783058)
 [0,0.07831)
 [0,0.0783111)
 [0,0.0783112)
 [0,0.0783123)
 [0,0.0783132)
 [0,0.078316)
 [0,0.0783267)
 [0,0.0783271)
 [0,0.0783324)
 [0,0.0783345)
 [0,0.0783345)
 [0,0.078335)
 [0,0.0783445)
 [0,0.0783477)
 [0,0.0783506)
 [0,0.0783589)
 [0,0.0783595)
 [0,0.0783598)
 [0,0.0783609)
 [0,0.0783623)
 [0,0.0783638)
 [0,0.0783641)
 [0,0.0783711)
 [0,0.0783757)
 [0,0.0783764)
 [0,0.0783769)
 [0,0.0783792)
 [0,0.0783801)
 [0,0.0783853)
 [0,0.0783854)
 [0,0.0783861)
 [0,0.0783862)
 [0,0.0783897)
 [0,0.0783942)
 [0,0.0783971)
 [0,0.0784048)
 [0,0.0784102)
 [0,0.0784115)
 [0,0.0784162)
 [0,0.0784183)
 [0,0.0784223)
 [0,0.0784258)
 [0,0.0784318)
 [0,0.0784341)
 [0,0.0784365)
 [0,0.0784372)
 [0,0.0784376)
 [0,0.0784381)
 [0,0.0784416)
 [0,0.0784435)
 [0,0.0784442)
 [0,0.0784448)
 [0,0.0784456)
 [0,0.0784459)
 [0,0.0784527)
 [0,0.0784529)
 [0,0.0784546)
 [0,0.0784547)
 [0,0.0784548)
 [0,0.078456)
 [0,0.0784572)
 [0,0.0784576)
 [0,0.0784589)
 [0,0.078459)
 [0,0.0784591)
 [0,0.0784594)
 [0,0.0784614)
 [0,0.0784626)
 [0,0.0784717)
 [0,0.0784757)
 [0,0.0784791)
 [0,0.0784815)
 [0,0.0784818)
 [0,0.0784824)
 [0,0.0784841)
 [0,0.0784907)
 [0,0.0784915)
 [0,0.0784923)
 [0,0.0784942)
 [0,0.0784949)
 [0,0.0784959)
 [0,0.0784963)
 [0,0.0784979)
 [0,0.0785002)
 [0,0.0785028)
 [0,0.0785117)
 [0,0.0785241)
 [0,0.0785284)
 [0,0.0785316)
 [0,0.0785334)
 [0,0.0785348)
 [0,0.0785388)
 [0,0.0785407)
 [0,0.0785416)
 [0,0.0785433)
 [0,0.0785441)
 [0,0.0785463)
 [0,0.0785481)
 [0,0.0785485)
 [0,0.0785491)
 [0,0.0785493)
 [0,0.0785495)
 [0,0.0785522)
 [0,0.0785526)
 [0,0.0785528)
 [0,0.0785568)
 [0,0.0785614)
 [0,0.0785622)
 [0,0.0785635)
 [0,0.0785638)
 [0,0.0785688)
 [0,0.07857)
 [0,0.0785732)
 [0,0.0785768)
 [0,0.0785779)
 [0,0.0785787)
 [0,0.0785809)
 [0,0.0785826)
 [0,0.0785845)
 [0,0.0785863)
 [0,0.0785877)
 [0,0.0785886)
 [0,0.0785888)
 [0,0.0785889)
 [0,0.078591)
 [0,0.0785917)
 [0,0.0785965)
 [0,0.0785984)
 [0,0.0785997)
 [0,0.0786036)
 [0,0.0786043)
 [0,0.0786055)
 [0,0.0786082)
 [0,0.0786082)
 [0,0.0786104)
 [0,0.0786105)
 [0,0.0786136)
 [0,0.0786178)
 [0,0.0786219)
 [0,0.0786258)
 [0,0.0786273)
 [0,0.0786324)
 [0,0.0786327)
 [0,0.0786352)
 [0,0.0786378)
 [0,0.0786421)
 [0,0.0786425)
 [0,0.0786456)
 [0,0.0786555)
 [0,0.0786572)
 [0,0.0786583)
 [0,0.0786585)
 [0,0.0786586)
 [0,0.0786594)
 [0,0.07866)
 [0,0.0786618)
 [0,0.0786625)
 [0,0.0786704)
 [0,0.0786709)
 [0,0.0786776)
 [0,0.0786825)
 [0,0.0786862)
 [0,0.0786875)
 [0,0.0786907)
 [0,0.0786921)
 [0,0.0786953)
 [0,0.0786961)
 [0,0.0787005)
 [0,0.0787039)
 [0,0.078705)
 [0,0.0787144)
 [0,0.0787151)
 [0,0.0787172)
 [0,0.0787201)
 [0,0.0787217)
 [0,0.0787226)
 [0,0.0787228)
 [0,0.078727)
 [0,0.0787275)
 [0,0.0787293)
 [0,0.07873)
 [0,0.0787395)
 [0,0.0787404)
 [0,0.0787441)
 [0,0.0787443)
 [0,0.0787462)
 [0,0.0787477)
 [0,0.0787478)
 [0,0.0787497)
 [0,0.0787504)
 [0,0.0787516)
 [0,0.0787543)
 [0,0.0787558)
 [0,0.0787571)
 [0,0.0787582)
 [0,0.0787597)
 [0,0.0787677)
 [0,0.0787777)
 [0,0.0787781)
 [0,0.0787782)
 [0,0.0787829)
 [0,0.0787837)
 [0,0.0787853)
 [0,0.0787892)
 [0,0.0787914)
 [0,0.0787929)
 [0,0.0787929)
 [0,0.0787978)
 [0,0.0788007)
 [0,0.078803)
 [0,0.0788034)
 [0,0.0788042)
 [0,0.0788049)
 [0,0.0788073)
 [0,0.0788077)
 [0,0.0788079)
 [0,0.0788106)
 [0,0.0788182)
 [0,0.0788223)
 [0,0.0788286)
 [0,0.0788297)
 [0,0.0788315)
 [0,0.0788385)
 [0,0.0788443)
 [0,0.0788463)
 [0,0.0788498)
 [0,0.0788503)
 [0,0.0788509)
 [0,0.0788538)
 [0,0.0788558)
 [0,0.0788568)
 [0,0.0788584)
 [0,0.0788601)
 [0,0.0788612)
 [0,0.078863)
 [0,0.0788642)
 [0,0.0788653)
 [0,0.0788693)
 [0,0.0788695)
 [0,0.0788701)
 [0,0.0788705)
 [0,0.0788709)
 [0,0.0788714)
 [0,0.0788717)
 [0,0.0788734)
 [0,0.0788762)
 [0,0.0788781)
 [0,0.0788823)
 [0,0.0788853)
 [0,0.0788869)
 [0,0.0788876)
 [0,0.0788897)
 [0,0.0788934)
 [0,0.0788935)
 [0,0.0788959)
 [0,0.078899)
 [0,0.0789002)
 [0,0.0789034)
 [0,0.0789162)
 [0,0.0789172)
 [0,0.0789179)
 [0,0.0789188)
 [0,0.0789218)
 [0,0.0789306)
 [0,0.0789334)
 [0,0.0789341)
 [0,0.0789367)
 [0,0.0789424)
 [0,0.0789435)
 [0,0.0789492)
 [0,0.078952)
 [0,0.0789527)
 [0,0.0789534)
 [0,0.0789544)
 [0,0.0789564)
 [0,0.078957)
 [0,0.0789572)
 [0,0.0789573)
 [0,0.0789597)
 [0,0.0789746)
 [0,0.0789751)
 [0,0.0789756)
 [0,0.0789775)
 [0,0.07898)
 [0,0.0789848)
 [0,0.0789863)
 [0,0.0789891)
 [0,0.0789906)
 [0,0.0789924)
 [0,0.0789936)
 [0,0.0789936)
 [0,0.0789941)
 [0,0.0789979)
 [0,0.0789989)
 [0,0.0790054)
 [0,0.0790089)
 [0,0.079012)
 [0,0.0790131)
 [0,0.0790137)
 [0,0.0790139)
 [0,0.0790181)
 [0,0.0790181)
 [0,0.0790185)
 [0,0.0790198)
 [0,0.0790213)
 [0,0.0790215)
 [0,0.0790226)
 [0,0.0790228)
 [0,0.0790273)
 [0,0.0790292)
 [0,0.0790319)
 [0,0.0790331)
 [0,0.0790386)
 [0,0.0790388)
 [0,0.0790391)
 [0,0.0790399)
 [0,0.0790421)
 [0,0.0790489)
 [0,0.0790501)
 [0,0.0790521)
 [0,0.0790536)
 [0,0.0790568)
 [0,0.0790639)
 [0,0.0790657)
 [0,0.0790659)
 [0,0.0790683)
 [0,0.0790743)
 [0,0.079075)
 [0,0.0790794)
 [0,0.0790796)
 [0,0.0790877)
 [0,0.0790894)
 [0,0.0790939)
 [0,0.0790943)
 [0,0.0790948)
 [0,0.0790962)
 [0,0.0790967)
 [0,0.0790971)
 [0,0.0791156)
 [0,0.0791202)
 [0,0.0791232)
 [0,0.0791239)
 [0,0.0791267)
 [0,0.0791302)
 [0,0.0791308)
 [0,0.0791355)
 [0,0.0791363)
 [0,0.0791403)
 [0,0.0791407)
 [0,0.0791463)
 [0,0.0791488)
 [0,0.0791489)
 [0,0.0791577)
 [0,0.0791607)
 [0,0.0791616)
 [0,0.0791628)
 [0,0.0791656)
 [0,0.0791669)
 [0,0.0791669)
 [0,0.079173)
 [0,0.0791776)
 [0,0.0791804)
 [0,0.0791809)
 [0,0.0791872)
 [0,0.0791883)
 [0,0.0791886)
 [0,0.0791896)
 [0,0.0791917)
 [0,0.0791934)
 [0,0.0791936)
 [0,0.0792005)
 [0,0.0792012)
 [0,0.0792032)
 [0,0.0792042)
 [0,0.079208)
 [0,0.079208)
 [0,0.0792085)
 [0,0.0792105)
 [0,0.0792109)
 [0,0.0792147)
 [0,0.0792147)
 [0,0.0792157)
 [0,0.0792158)
 [0,0.0792191)
 [0,0.0792204)
 [0,0.0792224)
 [0,0.0792233)
 [0,0.0792269)
 [0,0.079227)
 [0,0.0792284)
 [0,0.0792295)
 [0,0.0792324)
 [0,0.0792331)
 [0,0.079234)
 [0,0.0792361)
 [0,0.07924)
 [0,0.0792401)
 [0,0.0792427)
 [0,0.0792444)
 [0,0.0792537)
 [0,0.0792619)
 [0,0.0792652)
 [0,0.0792679)
 [0,0.0792704)
 [0,0.0792706)
 [0,0.0792751)
 [0,0.0792758)
 [0,0.0792783)
 [0,0.0792788)
 [0,0.0792814)
 [0,0.0792815)
 [0,0.0792838)
 [0,0.0792844)
 [0,0.0792853)
 [0,0.0792856)
 [0,0.0792868)
 [0,0.0792869)
 [0,0.0792904)
 [0,0.079292)
 [0,0.0792933)
 [0,0.0792987)
 [0,0.0793)
 [0,0.0793011)
 [0,0.0793029)
 [0,0.0793031)
 [0,0.0793051)
 [0,0.0793107)
 [0,0.0793119)
 [0,0.0793144)
 [0,0.0793145)
 [0,0.0793145)
 [0,0.0793149)
 [0,0.079317)
 [0,0.0793187)
 [0,0.079319)
 [0,0.0793246)
 [0,0.0793265)
 [0,0.0793285)
 [0,0.0793296)
 [0,0.07933)
 [0,0.0793352)
 [0,0.0793387)
 [0,0.0793392)
 [0,0.0793407)
 [0,0.079345)
 [0,0.0793461)
 [0,0.0793473)
 [0,0.0793501)
 [0,0.0793511)
 [0,0.0793569)
 [0,0.0793593)
 [0,0.0793605)
 [0,0.0793638)
 [0,0.0793645)
 [0,0.0793653)
 [0,0.0793653)
 [0,0.0793656)
 [0,0.0793662)
 [0,0.0793682)
 [0,0.0793745)
 [0,0.0793806)
 [0,0.0793882)
 [0,0.0793892)
 [0,0.0793975)
 [0,0.0793982)
 [0,0.079401)
 [0,0.0794065)
 [0,0.0794066)
 [0,0.0794105)
 [0,0.0794135)
 [0,0.0794148)
 [0,0.0794181)
 [0,0.0794186)
 [0,0.0794213)
 [0,0.0794253)
 [0,0.0794291)
 [0,0.0794299)
 [0,0.0794367)
 [0,0.0794374)
 [0,0.0794377)
 [0,0.079438)
 [0,0.0794417)
 [0,0.0794447)
 [0,0.0794455)
 [0,0.0794493)
 [0,0.0794504)
 [0,0.0794506)
 [0,0.0794529)
 [0,0.0794615)
 [0,0.0794618)
 [0,0.0794624)
 [0,0.0794641)
 [0,0.0794641)
 [0,0.0794657)
 [0,0.0794679)
 [0,0.079468)
 [0,0.0794696)
 [0,0.0794722)
 [0,0.079476)
 [0,0.0794771)
 [0,0.07948)
 [0,0.0794809)
 [0,0.0794812)
 [0,0.0794946)
 [0,0.0794955)
 [0,0.079496)
 [0,0.0794962)
 [0,0.0794985)
 [0,0.0795001)
 [0,0.0795081)
 [0,0.0795109)
 [0,0.0795139)
 [0,0.0795218)
 [0,0.0795245)
 [0,0.0795246)
 [0,0.0795272)
 [0,0.0795296)
 [0,0.0795302)
 [0,0.0795305)
 [0,0.0795329)
 [0,0.0795338)
 [0,0.0795402)
 [0,0.079543)
 [0,0.0795431)
 [0,0.0795438)
 [0,0.0795454)
 [0,0.0795472)
 [0,0.0795481)
 [0,0.0795543)
 [0,0.0795549)
 [0,0.0795684)
 [0,0.0795704)
 [0,0.0795737)
 [0,0.0795738)
 [0,0.0795756)
 [0,0.079578)
 [0,0.0795785)
 [0,0.0795796)
 [0,0.0795804)
 [0,0.0795809)
 [0,0.0795825)
 [0,0.0795851)
 [0,0.0795858)
 [0,0.0795861)
 [0,0.0795867)
 [0,0.0795886)
 [0,0.0795956)
 [0,0.0796053)
 [0,0.0796067)
 [0,0.079607)
 [0,0.0796076)
 [0,0.0796101)
 [0,0.0796172)
 [0,0.0796212)
 [0,0.0796289)
 [0,0.0796325)
 [0,0.079636)
 [0,0.0796362)
 [0,0.0796383)
 [0,0.0796408)
 [0,0.0796466)
 [0,0.0796555)
 [0,0.0796582)
 [0,0.0796606)
 [0,0.0796631)
 [0,0.0796647)
 [0,0.0796677)
 [0,0.0796696)
 [0,0.0796726)
 [0,0.0796757)
 [0,0.0796838)
 [0,0.0796851)
 [0,0.0796874)
 [0,0.0796885)
 [0,0.0796896)
 [0,0.079693)
 [0,0.0796939)
 [0,0.0796939)
 [0,0.0796971)
 [0,0.0797004)
 [0,0.0797051)
 [0,0.0797061)
 [0,0.0797066)
 [0,0.0797097)
 [0,0.0797098)
 [0,0.0797109)
 [0,0.0797117)
 [0,0.0797205)
 [0,0.0797287)
 [0,0.0797298)
 [0,0.0797315)
 [0,0.0797416)
 [0,0.0797522)
 [0,0.079754)
 [0,0.0797561)
 [0,0.0797651)
 [0,0.0797666)
 [0,0.0797751)
 [0,0.0797763)
 [0,0.079778)
 [0,0.079781)
 [0,0.0797839)
 [0,0.0797855)
 [0,0.0797907)
 [0,0.0797998)
 [0,0.0798009)
 [0,0.079801)
 [0,0.079807)
 [0,0.0798075)
 [0,0.07981)
 [0,0.0798108)
 [0,0.079811)
 [0,0.0798111)
 [0,0.0798113)
 [0,0.0798154)
 [0,0.0798161)
 [0,0.0798201)
 [0,0.0798248)
 [0,0.079826)
 [0,0.0798271)
 [0,0.0798297)
 [0,0.0798311)
 [0,0.0798324)
 [0,0.0798329)
 [0,0.0798336)
 [0,0.0798341)
 [0,0.0798346)
 [0,0.0798354)
 [0,0.0798366)
 [0,0.0798408)
 [0,0.0798412)
 [0,0.0798477)
 [0,0.0798525)
 [0,0.0798547)
 [0,0.0798552)
 [0,0.0798572)
 [0,0.0798646)
 [0,0.0798663)
 [0,0.0798679)
 [0,0.0798701)
 [0,0.0798726)
 [0,0.0798726)
 [0,0.0798817)
 [0,0.0798833)
 [0,0.0798902)
 [0,0.0798925)
 [0,0.0798937)
 [0,0.0799005)
 [0,0.0799008)
 [0,0.0799071)
 [0,0.07991)
 [0,0.0799118)
 [0,0.0799133)
 [0,0.0799136)
 [0,0.0799136)
 [0,0.0799173)
 [0,0.0799254)
 [0,0.0799287)
 [0,0.0799359)
 [0,0.0799375)
 [0,0.0799419)
 [0,0.0799419)
 [0,0.0799448)
 [0,0.0799453)
 [0,0.0799468)
 [0,0.0799482)
 [0,0.0799488)
 [0,0.0799515)
 [0,0.0799531)
 [0,0.079956)
 [0,0.0799585)
 [0,0.0799608)
 [0,0.0799615)
 [0,0.079974)
 [0,0.0799746)
 [0,0.0799762)
 [0,0.0799812)
 [0,0.0799841)
 [0,0.0799864)
 [0,0.0799908)
 [0,0.0799912)
 [0,0.0799932)
 [0,0.0799936)
 [0,0.0799982)
 [0,0.0800003)
 [0,0.0800012)
 [0,0.0800063)
 [0,0.0800066)
 [0,0.0800067)
 [0,0.0800087)
 [0,0.0800102)
 [0,0.0800123)
 [0,0.0800173)
 [0,0.0800199)
 [0,0.080022)
 [0,0.0800222)
 [0,0.0800324)
 [0,0.0800346)
 [0,0.0800361)
 [0,0.0800373)
 [0,0.0800375)
 [0,0.0800378)
 [0,0.0800428)
 [0,0.0800435)
 [0,0.0800441)
 [0,0.0800456)
 [0,0.0800485)
 [0,0.0800538)
 [0,0.0800557)
 [0,0.0800563)
 [0,0.0800579)
 [0,0.0800612)
 [0,0.0800619)
 [0,0.0800628)
 [0,0.0800657)
 [0,0.0800683)
 [0,0.0800693)
 [0,0.0800711)
 [0,0.0800743)
 [0,0.0800753)
 [0,0.0800855)
 [0,0.0800871)
 [0,0.0800873)
 [0,0.080089)
 [0,0.0800897)
 [0,0.0800914)
 [0,0.0801002)
 [0,0.0801066)
 [0,0.0801066)
 [0,0.0801108)
 [0,0.0801109)
 [0,0.080115)
 [0,0.0801172)
 [0,0.0801178)
 [0,0.0801191)
 [0,0.0801217)
 [0,0.0801222)
 [0,0.0801237)
 [0,0.0801244)
 [0,0.0801281)
 [0,0.0801291)
 [0,0.0801298)
 [0,0.0801314)
 [0,0.080137)
 [0,0.0801433)
 [0,0.0801469)
 [0,0.0801479)
 [0,0.0801505)
 [0,0.080152)
 [0,0.0801532)
 [0,0.0801533)
 [0,0.0801544)
 [0,0.0801563)
 [0,0.0801569)
 [0,0.0801659)
 [0,0.0801671)
 [0,0.0801692)
 [0,0.0801712)
 [0,0.0801779)
 [0,0.080181)
 [0,0.0801819)
 [0,0.0801849)
 [0,0.0801898)
 [0,0.0801898)
 [0,0.0801962)
 [0,0.0801986)
 [0,0.0802098)
 [0,0.0802125)
 [0,0.080213)
 [0,0.080215)
 [0,0.0802172)
 [0,0.0802175)
 [0,0.0802179)
 [0,0.0802218)
 [0,0.0802222)
 [0,0.0802234)
 [0,0.0802237)
 [0,0.0802252)
 [0,0.0802261)
 [0,0.0802298)
 [0,0.0802332)
 [0,0.0802367)
 [0,0.0802367)
 [0,0.0802408)
 [0,0.0802445)
 [0,0.0802458)
 [0,0.0802466)
 [0,0.0802506)
 [0,0.0802523)
 [0,0.0802532)
 [0,0.0802535)
 [0,0.0802569)
 [0,0.0802588)
 [0,0.0802591)
 [0,0.0802603)
 [0,0.080262)
 [0,0.0802624)
 [0,0.0802645)
 [0,0.080265)
 [0,0.0802701)
 [0,0.0802797)
 [0,0.080288)
 [0,0.08029)
 [0,0.0802904)
 [0,0.0802913)
 [0,0.0802932)
 [0,0.0802993)
 [0,0.0802999)
 [0,0.0803002)
 [0,0.080306)
 [0,0.0803066)
 [0,0.0803087)
 [0,0.0803103)
 [0,0.0803152)
 [0,0.0803162)
 [0,0.0803234)
 [0,0.0803267)
 [0,0.0803277)
 [0,0.0803317)
 [0,0.0803334)
 [0,0.0803352)
 [0,0.0803383)
 [0,0.0803403)
 [0,0.0803416)
 [0,0.0803417)
 [0,0.080342)
 [0,0.0803437)
 [0,0.0803498)
 [0,0.08035)
 [0,0.0803572)
 [0,0.0803595)
 [0,0.0803596)
 [0,0.0803633)
 [0,0.0803689)
 [0,0.0803694)
 [0,0.0803703)
 [0,0.0803751)
 [0,0.0803819)
 [0,0.0803836)
 [0,0.0803881)
 [0,0.0803903)
 [0,0.0803919)
 [0,0.0803932)
 [0,0.0803936)
 [0,0.0803938)
 [0,0.0803959)
 [0,0.0803994)
 [0,0.0803995)
 [0,0.0804012)
 [0,0.080402)
 [0,0.0804022)
 [0,0.0804022)
 [0,0.0804145)
 [0,0.0804197)
 [0,0.080421)
 [0,0.0804234)
 [0,0.0804268)
 [0,0.0804274)
 [0,0.0804275)
 [0,0.0804312)
 [0,0.0804364)
 [0,0.0804453)
 [0,0.0804515)
 [0,0.080457)
 [0,0.0804588)
 [0,0.0804589)
 [0,0.0804601)
 [0,0.0804621)
 [0,0.0804639)
 [0,0.0804643)
 [0,0.0804665)
 [0,0.0804684)
 [0,0.0804729)
 [0,0.0804782)
 [0,0.0804817)
 [0,0.0804825)
 [0,0.0804849)
 [0,0.0804891)
 [0,0.0804912)
 [0,0.0804917)
 [0,0.080493)
 [0,0.0805063)
 [0,0.0805072)
 [0,0.0805073)
 [0,0.0805074)
 [0,0.0805085)
 [0,0.0805087)
 [0,0.0805118)
 [0,0.0805123)
 [0,0.0805185)
 [0,0.0805186)
 [0,0.0805219)
 [0,0.0805225)
 [0,0.0805236)
 [0,0.0805247)
 [0,0.0805256)
 [0,0.0805295)
 [0,0.0805301)
 [0,0.0805396)
 [0,0.0805463)
 [0,0.0805499)
 [0,0.0805511)
 [0,0.0805534)
 [0,0.080554)
 [0,0.0805571)
 [0,0.0805662)
 [0,0.0805702)
 [0,0.0805715)
 [0,0.0805728)
 [0,0.0805765)
 [0,0.0805786)
 [0,0.0805802)
 [0,0.0805828)
 [0,0.0805885)
 [0,0.0805907)
 [0,0.0805921)
 [0,0.0805927)
 [0,0.0805927)
 [0,0.0805951)
 [0,0.0805984)
 [0,0.0805995)
 [0,0.0806011)
 [0,0.0806062)
 [0,0.080608)
 [0,0.0806118)
 [0,0.0806128)
 [0,0.0806141)
 [0,0.0806152)
 [0,0.0806162)
 [0,0.080617)
 [0,0.0806206)
 [0,0.0806209)
 [0,0.0806278)
 [0,0.0806364)
 [0,0.0806444)
 [0,0.080646)
 [0,0.0806523)
 [0,0.0806535)
 [0,0.0806546)
 [0,0.0806574)
 [0,0.080658)
 [0,0.0806683)
 [0,0.0806743)
 [0,0.0806748)
 [0,0.0806757)
 [0,0.0806785)
 [0,0.0806789)
 [0,0.0806943)
 [0,0.0806946)
 [0,0.0806949)
 [0,0.0806962)
 [0,0.0806975)
 [0,0.0806998)
 [0,0.0807001)
 [0,0.080702)
 [0,0.0807033)
 [0,0.0807072)
 [0,0.0807084)
 [0,0.0807096)
 [0,0.0807149)
 [0,0.0807188)
 [0,0.08072)
 [0,0.0807223)
 [0,0.0807225)
 [0,0.0807225)
 [0,0.0807228)
 [0,0.080723)
 [0,0.0807246)
 [0,0.0807259)
 [0,0.0807342)
 [0,0.0807419)
 [0,0.080743)
 [0,0.0807433)
 [0,0.0807434)
 [0,0.0807443)
 [0,0.0807452)
 [0,0.0807508)
 [0,0.0807522)
 [0,0.0807533)
 [0,0.0807584)
 [0,0.0807697)
 [0,0.080778)
 [0,0.0807784)
 [0,0.08078)
 [0,0.08078)
 [0,0.0807814)
 [0,0.0807847)
 [0,0.0807905)
 [0,0.0807937)
 [0,0.0807946)
 [0,0.0807963)
 [0,0.0808)
 [0,0.0808019)
 [0,0.0808027)
 [0,0.0808172)
 [0,0.0808223)
 [0,0.0808243)
 [0,0.0808279)
 [0,0.0808283)
 [0,0.0808286)
 [0,0.0808292)
 [0,0.0808322)
 [0,0.0808338)
 [0,0.0808408)
 [0,0.0808444)
 [0,0.0808459)
 [0,0.080848)
 [0,0.0808568)
 [0,0.0808657)
 [0,0.0808659)
 [0,0.0808666)
 [0,0.0808689)
 [0,0.0808752)
 [0,0.0808793)
 [0,0.0808798)
 [0,0.080884)
 [0,0.0808863)
 [0,0.0808942)
 [0,0.0808956)
 [0,0.0809009)
 [0,0.0809067)
 [0,0.0809085)
 [0,0.0809088)
 [0,0.0809118)
 [0,0.080912)
 [0,0.0809126)
 [0,0.0809144)
 [0,0.0809164)
 [0,0.080917)
 [0,0.0809197)
 [0,0.0809243)
 [0,0.0809284)
 [0,0.0809309)
 [0,0.0809389)
 [0,0.0809425)
 [0,0.080944)
 [0,0.0809467)
 [0,0.0809517)
 [0,0.0809551)
 [0,0.0809571)
 [0,0.080959)
 [0,0.0809647)
 [0,0.0809672)
 [0,0.0809723)
 [0,0.0809742)
 [0,0.0809751)
 [0,0.0809895)
 [0,0.0809899)
 [0,0.0809918)
 [0,0.0809927)
 [0,0.080994)
 [0,0.0810063)
 [0,0.0810073)
 [0,0.0810079)
 [0,0.0810105)
 [0,0.0810127)
 [0,0.0810133)
 [0,0.0810134)
 [0,0.0810141)
 [0,0.0810186)
 [0,0.0810194)
 [0,0.0810199)
 [0,0.081021)
 [0,0.0810236)
 [0,0.0810286)
 [0,0.0810326)
 [0,0.0810328)
 [0,0.0810348)
 [0,0.0810357)
 [0,0.0810368)
 [0,0.0810383)
 [0,0.0810404)
 [0,0.0810406)
 [0,0.0810455)
 [0,0.0810538)
 [0,0.0810548)
 [0,0.081056)
 [0,0.0810593)
 [0,0.0810616)
 [0,0.081063)
 [0,0.0810714)
 [0,0.0810767)
 [0,0.0810772)
 [0,0.0810826)
 [0,0.0810843)
 [0,0.0810863)
 [0,0.0810864)
 [0,0.0810908)
 [0,0.0810937)
 [0,0.0810938)
 [0,0.0810961)
 [0,0.0811005)
 [0,0.0811024)
 [0,0.0811037)
 [0,0.0811053)
 [0,0.0811066)
 [0,0.0811107)
 [0,0.0811113)
 [0,0.0811128)
 [0,0.0811136)
 [0,0.0811165)
 [0,0.0811184)
 [0,0.0811251)
 [0,0.0811256)
 [0,0.081132)
 [0,0.0811376)
 [0,0.081138)
 [0,0.0811387)
 [0,0.0811424)
 [0,0.0811424)
 [0,0.0811446)
 [0,0.0811455)
 [0,0.0811481)
 [0,0.0811534)
 [0,0.0811567)
 [0,0.0811597)
 [0,0.081164)
 [0,0.0811647)
 [0,0.0811657)
 [0,0.0811715)
 [0,0.0811716)
 [0,0.0811733)
 [0,0.0811762)
 [0,0.0811773)
 [0,0.0811834)
 [0,0.0811847)
 [0,0.081185)
 [0,0.0811867)
 [0,0.0811984)
 [0,0.0812083)
 [0,0.0812098)
 [0,0.081211)
 [0,0.0812111)
 [0,0.0812139)
 [0,0.0812147)
 [0,0.0812167)
 [0,0.0812174)
 [0,0.0812185)
 [0,0.0812187)
 [0,0.0812208)
 [0,0.0812269)
 [0,0.0812326)
 [0,0.0812439)
 [0,0.0812476)
 [0,0.0812496)
 [0,0.0812505)
 [0,0.0812586)
 [0,0.0812608)
 [0,0.0812612)
 [0,0.0812622)
 [0,0.0812624)
 [0,0.0812661)
 [0,0.0812721)
 [0,0.0812781)
 [0,0.08128)
 [0,0.0812867)
 [0,0.0812902)
 [0,0.0812902)
 [0,0.0812913)
 [0,0.0812928)
 [0,0.0812958)
 [0,0.0812964)
 [0,0.0812986)
 [0,0.081301)
 [0,0.0813067)
 [0,0.0813079)
 [0,0.0813099)
 [0,0.0813215)
 [0,0.0813228)
 [0,0.0813232)
 [0,0.0813233)
 [0,0.0813245)
 [0,0.081325)
 [0,0.081325)
 [0,0.0813255)
 [0,0.0813268)
 [0,0.0813297)
 [0,0.0813313)
