point cloud with 15000 points in dimension 3
distance matrix with 15000 points
value range: [0.0778989,14.0916]
 [0,0.12266)
 [0,0.122664)
 [0,0.122664)
 [0,0.122665)
 [0,0.122675)
 [0,0.122678)
 [0,0.122679)
 [0,0.122695)
 [0,0.122701)
 [0,0.122702)
 [0,0.122705)
 [0,0.122711)
 [0,0.122711)
 [0,0.122713)
 [0,0.122713)
 [0,0.122713)
 [0,0.122716)
 [0,0.12272)
 [0,0.12272)
 [0,0.122725)
 [0,0.122727)
 [0,0.122729)
 [0,0.12273)
 [0,0.122732)
 [0,0.122737)
 [0,0.122738)
 [0,0.122741)
 [0,0.122742)
 [0,0.122747)
 [0,0.122747)
 [0,0.122756)
 [0,0.12276)
 [0,0.122763)
 [0,0.122768)
 [0,0.122771)
 [0,0.122772)
 [0,0.122774)
 [0,0.122789)
 [0,0.122795)
 [0,0.122815)
 [0,0.122821)
 [0,0.122822)
 [0,0.122828)
 [0,0.122829)
 [0,0.122836)
 [0,0.122843)
 [0,0.122849)
 [0,0.122854)
 [0,0.122855)
 [0,0.122875)
 [0,0.122877)
 [0,0.122883)
 [0,0.122888)
 [0,0.122899)
 [0,0.1229)
 [0,0.122901)
 [0,0.122904)
 [0,0.122906)
 [0,0.122915)
 [0,0.122919)
 [0,0.122921)
 [0,0.122924)
 [0,0.122926)
 [0,0.122926)
 [0,0.122935)
 [0,0.122959)
 [0,0.122963)
 [0,0.122971)
 [0,0.122972)
 [0,0.122975)
 [0,0.122986)
 [0,0.122986)
 [0,0.12299)
 [0,0.122993)
 [0,0.123003)
 [0,0.123005)
 [0,0.123005)
 [0,0.123015)
 [0,0.123016)
 [0,0.123021)
 [0,0.123021)
 [0,0.12303)
 [0,0.123037)
 [0,0.123041)
 [0,0.123042)
 [0,0.123042)
 [0,0.123053)
 [0,0.123053)
 [0,0.123054)
 [0,0.123071)
 [0,0.123082)
 [0,0.123088)
 [0,0.12309)
 [0,0.123094)
 [0,0.123099)
 [0,0.1231)
 [0,0.123103)
 [0,0.123115)
 [0,0.123122)
 [0,0.123123)
 [0,0.123123)
 [0,0.123124)
 [0,0.123124)
 [0,0.123125)
 [0,0.123125)
 [0,0.123125)
 [0,0.123127)
 [0,0.123129)
 [0,0.123131)
 [0,0.123131)
 [0,0.123132)
 [0,0.123137)
 [0,0.123139)
 [0,0.123142)
 [0,0.123148)
 [0,0.123149)
 [0,0.123151)
 [0,0.123151)
 [0,0.12316)
 [0,0.123163)
 [0,0.123164)
 [0,0.123168)
 [0,0.123169)
 [0,0.123174)
 [0,0.123187)
 [0,0.123201)
 [0,0.123202)
 [0,0.123202)
 [0,0.123206)
 [0,0.12322)
 [0,0.123222)
 [0,0.123227)
 [0,0.12323)
 [0,0.12323)
 [0,0.123237)
 [0,0.123245)
 [0,0.123246)
 [0,0.123246)
 [0,0.123247)
 [0,0.123258)
 [0,0.123259)
 [0,0.123262)
 [0,0.123279)
 [0,0.123282)
 [0,0.123285)
 [0,0.123294)
 [0,0.123295)
 [0,0.123298)
 [0,0.123305)
 [0,0.123306)
 [0,0.123307)
 [0,0.123311)
 [0,0.123315)
 [0,0.123315)
 [0,0.123333)
 [0,0.123337)
 [0,0.123337)
 [0,0.123337)
 [0,0.123338)
 [0,0.123342)
 [0,0.123344)
 [0,0.123349)
 [0,0.123354)
 [0,0.123371)
 [0,0.123372)
 [0,0.123377)
 [0,0.123383)
 [0,0.123394)
 [0,0.123399)
 [0,0.123409)
 [0,0.123412)
 [0,0.123413)
 [0,0.123415)
 [0,0.123415)
 [0,0.123422)
 [0,0.123425)
 [0,0.123425)
 [0,0.123429)
 [0,0.123429)
 [0,0.12343)
 [0,0.123442)
 [0,0.123449)
 [0,0.123451)
 [0,0.123462)
 [0,0.123464)
 [0,0.123469)
 [0,0.123475)
 [0,0.123478)
 [0,0.123482)
 [0,0.123485)
 [0,0.123485)
 [0,0.123493)
 [0,0.123496)
 [0,0.123503)
 [0,0.123503)
 [0,0.123504)
 [0,0.123517)
 [0,0.123524)
 [0,0.123527)
 [0,0.123533)
 [0,0.123533)
 [0,0.123542)
 [0,0.123547)
 [0,0.123549)
 [0,0.123553)
 [0,0.123556)
 [0,0.123564)
 [0,0.123567)
 [0,0.123567)
 [0,0.123572)
 [0,0.123603)
 [0,0.123605)
 [0,0.12361)
 [0,0.123613)
 [0,0.123616)
 [0,0.123616)
 [0,0.123617)
 [0,0.123627)
 [0,0.123629)
 [0,0.123633)
 [0,0.123637)
 [0,0.12364)
 [0,0.123644)
 [0,0.123645)
 [0,0.123646)
 [0,0.123649)
 [0,0.12365)
 [0,0.12365)
 [0,0.12365)
 [0,0.123654)
 [0,0.123656)
 [0,0.123659)
 [0,0.12366)
 [0,0.123661)
 [0,0.123662)
 [0,0.123665)
 [0,0.123666)
 [0,0.123673)
 [0,0.12368)
 [0,0.123683)
 [0,0.123688)
 [0,0.123695)
 [0,0.123696)
 [0,0.123697)
 [0,0.123701)
 [0,0.123706)
 [0,0.123707)
 [0,0.123708)
 [0,0.123714)
 [0,0.123716)
 [0,0.123729)
 [0,0.123732)
 [0,0.123732)
 [0,0.123734)
 [0,0.123734)
 [0,0.123735)
 [0,0.123738)
 [0,0.123741)
 [0,0.123741)
 [0,0.123741)
 [0,0.123745)
 [0,0.123748)
 [0,0.123755)
 [0,0.123755)
 [0,0.123761)
 [0,0.123764)
 [0,0.123766)
 [0,0.123766)
 [0,0.123772)
 [0,0.123775)
 [0,0.123784)
 [0,0.123786)
 [0,0.12379)
 [0,0.123796)
 [0,0.123796)
 [0,0.123803)
 [0,0.123811)
 [0,0.123812)
 [0,0.123813)
 [0,0.123818)
 [0,0.12382)
 [0,0.12382)
 [0,0.123823)
 [0,0.12383)
 [0,0.123836)
 [0,0.123841)
 [0,0.123848)
 [0,0.123853)
 [0,0.123854)
 [0,0.123856)
 [0,0.123857)
 [0,0.123858)
 [0,0.123859)
 [0,0.123863)
 [0,0.123871)
 [0,0.123871)
 [0,0.123885)
 [0,0.123885)
 [0,0.123888)
 [0,0.12389)
 [0,0.12389)
 [0,0.123891)
 [0,0.123893)
 [0,0.123898)
 [0,0.123899)
 [0,0.123901)
 [0,0.123903)
 [0,0.123904)
 [0,0.123906)
 [0,0.123916)
 [0,0.123917)
 [0,0.123922)
 [0,0.123922)
 [0,0.123926)
 [0,0.12393)
 [0,0.123933)
 [0,0.123937)
 [0,0.123937)
 [0,0.12394)
 [0,0.123942)
 [0,0.123945)
 [0,0.123948)
 [0,0.123954)
 [0,0.123972)
 [0,0.123972)
 [0,0.123976)
 [0,0.123976)
 [0,0.123993)
 [0,0.123999)
 [0,0.124002)
 [0,0.124007)
 [0,0.124009)
 [0,0.124018)
 [0,0.124024)
 [0,0.124027)
 [0,0.12403)
 [0,0.124032)
 [0,0.124032)
 [0,0.124034)
 [0,0.124036)
 [0,0.124038)
 [0,0.124044)
 [0,0.12405)
 [0,0.124051)
 [0,0.124055)
 [0,0.124055)
 [0,0.124057)
 [0,0.124058)
 [0,0.124058)
 [0,0.124062)
 [0,0.124063)
 [0,0.12407)
 [0,0.124071)
 [0,0.124072)
 [0,0.124073)
 [0,0.124078)
 [0,0.124079)
 [0,0.12408)
 [0,0.124086)
 [0,0.124093)
 [0,0.124095)
 [0,0.124095)
 [0,0.124102)
 [0,0.124103)
 [0,0.124103)
 [0,0.124107)
 [0,0.124109)
 [0,0.124109)
 [0,0.124116)
 [0,0.124117)
 [0,0.124119)
 [0,0.124131)
 [0,0.124132)
 [0,0.124135)
 [0,0.124136)
 [0,0.12414)
 [0,0.124145)
 [0,0.124146)
 [0,0.12415)
 [0,0.124158)
 [0,0.124161)
 [0,0.124169)
 [0,0.124194)
 [0,0.124198)
 [0,0.124198)
 [0,0.124203)
 [0,0.124207)
 [0,0.124209)
 [0,0.124211)
 [0,0.124215)
 [0,0.124216)
 [0,0.12422)
 [0,0.124224)
 [0,0.12423)
 [0,0.124241)
 [0,0.124245)
 [0,0.124254)
 [0,0.124254)
 [0,0.12426)
 [0,0.124267)
 [0,0.124269)
 [0,0.124275)
 [0,0.124276)
 [0,0.124281)
 [0,0.124284)
 [0,0.124288)
 [0,0.124298)
 [0,0.124298)
 [0,0.124298)
 [0,0.1243)
 [0,0.124304)
 [0,0.124306)
 [0,0.124311)
 [0,0.124314)
 [0,0.124314)
 [0,0.124314)
 [0,0.124315)
 [0,0.12432)
 [0,0.124326)
 [0,0.124327)
 [0,0.124327)
 [0,0.124328)
 [0,0.124337)
 [0,0.124343)
 [0,0.124345)
 [0,0.124357)
 [0,0.124358)
 [0,0.124358)
 [0,0.124359)
 [0,0.124359)
 [0,0.124369)
 [0,0.124373)
 [0,0.124375)
 [0,0.124379)
 [0,0.124383)
 [0,0.124386)
 [0,0.124387)
 [0,0.124413)
 [0,0.124413)
 [0,0.124418)
 [0,0.124432)
 [0,0.124434)
 [0,0.124448)
 [0,0.124452)
 [0,0.124462)
 [0,0.124469)
 [0,0.124477)
 [0,0.124479)
 [0,0.12448)
 [0,0.124481)
 [0,0.124481)
 [0,0.124486)
 [0,0.124486)
 [0,0.124493)
 [0,0.124498)
 [0,0.124498)
 [0,0.124502)
 [0,0.124503)
 [0,0.124507)
 [0,0.124508)
 [0,0.124514)
 [0,0.124519)
 [0,0.124529)
 [0,0.12453)
 [0,0.124533)
 [0,0.124533)
 [0,0.124533)
 [0,0.124535)
 [0,0.124546)
 [0,0.12455)
 [0,0.124552)
 [0,0.124557)
 [0,0.124565)
 [0,0.124565)
 [0,0.124566)
 [0,0.124574)
 [0,0.124575)
 [0,0.124575)
 [0,0.124577)
 [0,0.124581)
 [0,0.124584)
 [0,0.124584)
 [0,0.124584)
 [0,0.124585)
 [0,0.12459)
 [0,0.124597)
 [0,0.124597)
 [0,0.124599)
 [0,0.12461)
 [0,0.124617)
 [0,0.124621)
 [0,0.12463)
 [0,0.124634)
 [0,0.124634)
 [0,0.124634)
 [0,0.124644)
 [0,0.124646)
 [0,0.124646)
 [0,0.12465)
 [0,0.124654)
 [0,0.124654)
 [0,0.124665)
 [0,0.12467)
 [0,0.12467)
 [0,0.124674)
 [0,0.124677)
 [0,0.124703)
 [0,0.124705)
 [0,0.124709)
 [0,0.124715)
 [0,0.12472)
 [0,0.124721)
 [0,0.124733)
 [0,0.124744)
 [0,0.124748)
 [0,0.124749)
 [0,0.124752)
 [0,0.124754)
 [0,0.124756)
 [0,0.12476)
 [0,0.124761)
 [0,0.124766)
 [0,0.124769)
 [0,0.124775)
 [0,0.124776)
 [0,0.124793)
 [0,0.1248)
 [0,0.124804)
 [0,0.124805)
 [0,0.124805)
 [0,0.124807)
 [0,0.124808)
 [0,0.124813)
 [0,0.124815)
 [0,0.124817)
 [0,0.12482)
 [0,0.124828)
 [0,0.12483)
 [0,0.124839)
 [0,0.124845)
 [0,0.12485)
 [0,0.124851)
 [0,0.124852)
 [0,0.124852)
 [0,0.124856)
 [0,0.124866)
 [0,0.124867)
 [0,0.124879)
 [0,0.124884)
 [0,0.124885)
 [0,0.124893)
 [0,0.124906)
 [0,0.124907)
 [0,0.124914)
 [0,0.124917)
 [0,0.124918)
 [0,0.124921)
 [0,0.124923)
 [0,0.124925)
 [0,0.124926)
 [0,0.124938)
 [0,0.124945)
 [0,0.124946)
 [0,0.124947)
 [0,0.124958)
 [0,0.124961)
 [0,0.124974)
 [0,0.124978)
 [0,0.124981)
 [0,0.124989)
 [0,0.124996)
 [0,0.125016)
 [0,0.12502)
 [0,0.12503)
 [0,0.125041)
 [0,0.125046)
 [0,0.12505)
 [0,0.125055)
 [0,0.125056)
 [0,0.125058)
 [0,0.125061)
 [0,0.125071)
 [0,0.125076)
 [0,0.125083)
 [0,0.125098)
 [0,0.125098)
 [0,0.125109)
 [0,0.125112)
 [0,0.125116)
 [0,0.12512)
 [0,0.125124)
 [0,0.12514)
 [0,0.125145)
 [0,0.125148)
 [0,0.125159)
 [0,0.125165)
 [0,0.125167)
 [0,0.125168)
 [0,0.125169)
 [0,0.125179)
 [0,0.125194)
 [0,0.125199)
 [0,0.1252)
 [0,0.125202)
 [0,0.125204)
 [0,0.125204)
 [0,0.125212)
 [0,0.125218)
 [0,0.125221)
 [0,0.125224)
 [0,0.125224)
 [0,0.125228)
 [0,0.125231)
 [0,0.125231)
 [0,0.125247)
 [0,0.125248)
 [0,0.125249)
 [0,0.125249)
 [0,0.125272)
 [0,0.125275)
 [0,0.125278)
 [0,0.125281)
 [0,0.125288)
 [0,0.125295)
 [0,0.125298)
 [0,0.125307)
 [0,0.125323)
 [0,0.125324)
 [0,0.125337)
 [0,0.125337)
 [0,0.125353)
 [0,0.125356)
 [0,0.125357)
 [0,0.125369)
 [0,0.12538)
 [0,0.125389)
 [0,0.12539)
 [0,0.125392)
 [0,0.125398)
 [0,0.125399)
 [0,0.1254)
 [0,0.125401)
 [0,0.125428)
 [0,0.125436)
 [0,0.125441)
 [0,0.125442)
 [0,0.125444)
 [0,0.12545)
 [0,0.125453)
 [0,0.125453)
 [0,0.125457)
 [0,0.125458)
 [0,0.12546)
 [0,0.125462)
 [0,0.125465)
 [0,0.125466)
 [0,0.125467)
 [0,0.125471)
 [0,0.125474)
 [0,0.125482)
 [0,0.125485)
 [0,0.125487)
 [0,0.125489)
 [0,0.125492)
 [0,0.125498)
 [0,0.125498)
 [0,0.125501)
 [0,0.125506)
 [0,0.125507)
 [0,0.125512)
 [0,0.125515)
 [0,0.125523)
 [0,0.125525)
 [0,0.125529)
 [0,0.12553)
 [0,0.12553)
 [0,0.12554)
 [0,0.125542)
 [0,0.125546)
 [0,0.125552)
 [0,0.125553)
 [0,0.125554)
 [0,0.12556)
 [0,0.125568)
 [0,0.125572)
 [0,0.125582)
 [0,0.125583)
 [0,0.125587)
 [0,0.125589)
 [0,0.125595)
 [0,0.125596)
 [0,0.1256)
 [0,0.125605)
 [0,0.12561)
 [0,0.125613)
 [0,0.125621)
 [0,0.125623)
 [0,0.125625)
 [0,0.125627)
 [0,0.125639)
 [0,0.125642)
 [0,0.125646)
 [0,0.125653)
 [0,0.125655)
 [0,0.125661)
 [0,0.125663)
 [0,0.125667)
 [0,0.125667)
 [0,0.125675)
 [0,0.125682)
 [0,0.125683)
 [0,0.12569)
 [0,0.125692)
 [0,0.125693)
 [0,0.125698)
 [0,0.125698)
 [0,0.125698)
 [0,0.125699)
 [0,0.125702)
 [0,0.125705)
 [0,0.125708)
 [0,0.125709)
 [0,0.125716)
 [0,0.125716)
 [0,0.125717)
 [0,0.125728)
 [0,0.125733)
 [0,0.125736)
 [0,0.125736)
 [0,0.125736)
 [0,0.125737)
 [0,0.125742)
 [0,0.125746)
 [0,0.125752)
 [0,0.125756)
 [0,0.125765)
 [0,0.125766)
 [0,0.125776)
 [0,0.125777)
 [0,0.125777)
 [0,0.12578)
 [0,0.125781)
 [0,0.125784)
 [0,0.125785)
 [0,0.125787)
 [0,0.125789)
 [0,0.125791)
 [0,0.125795)
 [0,0.125804)
 [0,0.125805)
 [0,0.125807)
 [0,0.12581)
 [0,0.125814)
 [0,0.125819)
 [0,0.125823)
 [0,0.125824)
 [0,0.12583)
 [0,0.125838)
 [0,0.125843)
 [0,0.125859)
 [0,0.125866)
 [0,0.125875)
 [0,0.125877)
 [0,0.125888)
 [0,0.125897)
 [0,0.125899)
 [0,0.125905)
 [0,0.125907)
 [0,0.125923)
 [0,0.125928)
 [0,0.125938)
 [0,0.125959)
 [0,0.125959)
 [0,0.125961)
 [0,0.125961)
 [0,0.125963)
 [0,0.125968)
 [0,0.125969)
 [0,0.125974)
 [0,0.12598)
 [0,0.125982)
 [0,0.125984)
 [0,0.125984)
 [0,0.126008)
 [0,0.126015)
 [0,0.126027)
 [0,0.126028)
 [0,0.126031)
 [0,0.12605)
 [0,0.126071)
 [0,0.126076)
 [0,0.12608)
 [0,0.126085)
 [0,0.126089)
 [0,0.126097)
 [0,0.126098)
 [0,0.126099)
 [0,0.126115)
 [0,0.126116)
 [0,0.126123)
 [0,0.126125)
 [0,0.126127)
 [0,0.126131)
 [0,0.126133)
 [0,0.126142)
 [0,0.126143)
 [0,0.126152)
 [0,0.126158)
 [0,0.126159)
 [0,0.126163)
 [0,0.126168)
 [0,0.126179)
 [0,0.126182)
 [0,0.126182)
 [0,0.126183)
 [0,0.126183)
 [0,0.126186)
 [0,0.126189)
 [0,0.12619)
 [0,0.12619)
 [0,0.126222)
 [0,0.126232)
 [0,0.126233)
 [0,0.126235)
 [0,0.12624)
 [0,0.126243)
 [0,0.126247)
 [0,0.126254)
 [0,0.126254)
 [0,0.126263)
 [0,0.126265)
 [0,0.126272)
 [0,0.126281)
 [0,0.126282)
 [0,0.126298)
 [0,0.1263)
 [0,0.126301)
 [0,0.126307)
 [0,0.126311)
 [0,0.12632)
 [0,0.126324)
 [0,0.126324)
 [0,0.126324)
 [0,0.126326)
 [0,0.126336)
 [0,0.126337)
 [0,0.126339)
 [0,0.126347)
 [0,0.12635)
 [0,0.126351)
 [0,0.126355)
 [0,0.126364)
 [0,0.126365)
 [0,0.12637)
 [0,0.126373)
 [0,0.126381)
 [0,0.126383)
 [0,0.126385)
 [0,0.126391)
 [0,0.126408)
 [0,0.126411)
 [0,0.126422)
 [0,0.126439)
 [0,0.126451)
 [0,0.126459)
 [0,0.126461)
 [0,0.126464)
 [0,0.126465)
 [0,0.126473)
 [0,0.126481)
 [0,0.126481)
 [0,0.126484)
 [0,0.126485)
 [0,0.126486)
 [0,0.126491)
 [0,0.126495)
 [0,0.126497)
 [0,0.1265)
 [0,0.126502)
 [0,0.126506)
 [0,0.126506)
 [0,0.12651)
 [0,0.126517)
 [0,0.126518)
 [0,0.126528)
 [0,0.126532)
 [0,0.126541)
 [0,0.126543)
 [0,0.12655)
 [0,0.126554)
 [0,0.126555)
 [0,0.126582)
 [0,0.126587)
 [0,0.126596)
 [0,0.126597)
 [0,0.126601)
 [0,0.126604)
 [0,0.126604)
 [0,0.126605)
 [0,0.126607)
 [0,0.126608)
 [0,0.126624)
 [0,0.126627)
 [0,0.126634)
 [0,0.126636)
 [0,0.126639)
 [0,0.126641)
 [0,0.126654)
 [0,0.126657)
 [0,0.126658)
 [0,0.126661)
 [0,0.126664)
 [0,0.126678)
 [0,0.126681)
 [0,0.126689)
 [0,0.126691)
 [0,0.126701)
 [0,0.126702)
 [0,0.12671)
 [0,0.12672)
 [0,0.126721)
 [0,0.126735)
 [0,0.126737)
 [0,0.126744)
 [0,0.126753)
 [0,0.126753)
 [0,0.126753)
 [0,0.126756)
 [0,0.126758)
 [0,0.126758)
 [0,0.126759)
 [0,0.126761)
 [0,0.126761)
 [0,0.126766)
 [0,0.126769)
 [0,0.126776)
 [0,0.126788)
 [0,0.126789)
 [0,0.126792)
 [0,0.126794)
 [0,0.126795)
 [0,0.126798)
 [0,0.126799)
 [0,0.126805)
 [0,0.126806)
 [0,0.126817)
 [0,0.12683)
 [0,0.126837)
 [0,0.126845)
 [0,0.126855)
 [0,0.126859)
 [0,0.126865)
 [0,0.126866)
 [0,0.126869)
 [0,0.126878)
 [0,0.126882)
 [0,0.126904)
 [0,0.126905)
 [0,0.12691)
 [0,0.126911)
 [0,0.126927)
 [0,0.126934)
 [0,0.126937)
 [0,0.126939)
 [0,0.126942)
 [0,0.126942)
 [0,0.126942)
 [0,0.126946)
 [0,0.126948)
 [0,0.126973)
 [0,0.126977)
 [0,0.126978)
 [0,0.12698)
 [0,0.126988)
 [0,0.126994)
 [0,0.126996)
 [0,0.126999)
 [0,0.127002)
 [0,0.127003)
 [0,0.12701)
 [0,0.127011)
 [0,0.127019)
 [0,0.127024)
 [0,0.127024)
 [0,0.127024)
 [0,0.127031)
 [0,0.127032)
 [0,0.127032)
 [0,0.127033)
 [0,0.127034)
 [0,0.127036)
 [0,0.127037)
 [0,0.127044)
 [0,0.127049)
 [0,0.12705)
 [0,0.127052)
 [0,0.127055)
 [0,0.127064)
 [0,0.127064)
 [0,0.127065)
 [0,0.127082)
 [0,0.127084)
 [0,0.127084)
 [0,0.127091)
 [0,0.127092)
 [0,0.127095)
 [0,0.127095)
 [0,0.127097)
 [0,0.127098)
 [0,0.1271)
 [0,0.127106)
 [0,0.127113)
 [0,0.127115)
 [0,0.127119)
 [0,0.127121)
 [0,0.127122)
 [0,0.127125)
 [0,0.127148)
 [0,0.127149)
 [0,0.12715)
 [0,0.127156)
 [0,0.127164)
 [0,0.127174)
 [0,0.127175)
 [0,0.127188)
 [0,0.127196)
 [0,0.127198)
 [0,0.127204)
 [0,0.12721)
 [0,0.127211)
 [0,0.127223)
 [0,0.127228)
 [0,0.127239)
 [0,0.127241)
 [0,0.127241)
 [0,0.12725)
 [0,0.127265)
 [0,0.127267)
 [0,0.127269)
 [0,0.12727)
 [0,0.127275)
 [0,0.127305)
 [0,0.127306)
 [0,0.12731)
 [0,0.127312)
 [0,0.127319)
 [0,0.127322)
 [0,0.127334)
 [0,0.127337)
 [0,0.12734)
 [0,0.127345)
 [0,0.127355)
 [0,0.127363)
 [0,0.127369)
 [0,0.12737)
 [0,0.12737)
 [0,0.127377)
 [0,0.127381)
 [0,0.127381)
 [0,0.127389)
 [0,0.127392)
 [0,0.127394)
 [0,0.127394)
 [0,0.127395)
 [0,0.127406)
 [0,0.127421)
 [0,0.127422)
 [0,0.127423)
 [0,0.127432)
 [0,0.127445)
 [0,0.127445)
 [0,0.127458)
 [0,0.127464)
 [0,0.127464)
 [0,0.127466)
 [0,0.127468)
 [0,0.127468)
 [0,0.127469)
 [0,0.127473)
 [0,0.127476)
 [0,0.127487)
 [0,0.127488)
 [0,0.127492)
 [0,0.127495)
 [0,0.127497)
 [0,0.127517)
 [0,0.127519)
 [0,0.127521)
 [0,0.127525)
 [0,0.127528)
 [0,0.127529)
 [0,0.127535)
 [0,0.127537)
 [0,0.127541)
 [0,0.127543)
 [0,0.127547)
 [0,0.127554)
 [0,0.127556)
 [0,0.127556)
 [0,0.127558)
 [0,0.127562)
 [0,0.127566)
 [0,0.127572)
 [0,0.127583)
 [0,0.127598)
 [0,0.127599)
 [0,0.1276)
 [0,0.127604)
 [0,0.127606)
 [0,0.127623)
 [0,0.127626)
 [0,0.127632)
 [0,0.127653)
 [0,0.127672)
 [0,0.127674)
 [0,0.127681)
 [0,0.127686)
 [0,0.12769)
 [0,0.127694)
 [0,0.127705)
 [0,0.127708)
 [0,0.127708)
 [0,0.127722)
 [0,0.127724)
 [0,0.127728)
 [0,0.127735)
 [0,0.127737)
 [0,0.127739)
 [0,0.127743)
 [0,0.127744)
 [0,0.127752)
 [0,0.127757)
 [0,0.127763)
 [0,0.127763)
 [0,0.127766)
 [0,0.127768)
 [0,0.127784)
 [0,0.127785)
 [0,0.127788)
 [0,0.127791)
 [0,0.127797)
 [0,0.127801)
 [0,0.127803)
 [0,0.127809)
 [0,0.127811)
 [0,0.127815)
 [0,0.127817)
 [0,0.127823)
 [0,0.127825)
 [0,0.127829)
 [0,0.12783)
 [0,0.127832)
 [0,0.12784)
 [0,0.127851)
 [0,0.127852)
 [0,0.127879)
 [0,0.127904)
 [0,0.127905)
 [0,0.127908)
 [0,0.127911)
 [0,0.127911)
 [0,0.127912)
 [0,0.127915)
 [0,0.127929)
 [0,0.127929)
 [0,0.127932)
 [0,0.127934)
 [0,0.127936)
 [0,0.127937)
 [0,0.127948)
 [0,0.127953)
 [0,0.127966)
 [0,0.12797)
 [0,0.127978)
 [0,0.12798)
 [0,0.127983)
 [0,0.127985)
 [0,0.127986)
 [0,0.127988)
 [0,0.128003)
 [0,0.128005)
 [0,0.128012)
 [0,0.12803)
 [0,0.128035)
 [0,0.128035)
 [0,0.128042)
 [0,0.128043)
 [0,0.128049)
 [0,0.128049)
 [0,0.128056)
 [0,0.128066)
 [0,0.128066)
 [0,0.128066)
 [0,0.128084)
 [0,0.128088)
 [0,0.128105)
 [0,0.128112)
 [0,0.128117)
 [0,0.128123)
 [0,0.128126)
 [0,0.128132)
 [0,0.128135)
 [0,0.128144)
 [0,0.128153)
 [0,0.128156)
 [0,0.128182)
 [0,0.128193)
 [0,0.128195)
 [0,0.128196)
 [0,0.128198)
 [0,0.128207)
 [0,0.128214)
 [0,0.128229)
 [0,0.128233)
 [0,0.12825)
 [0,0.128253)
 [0,0.128254)
 [0,0.128259)
 [0,0.128261)
 [0,0.128263)
 [0,0.128266)
 [0,0.128272)
 [0,0.128297)
 [0,0.128299)
 [0,0.128299)
 [0,0.1283)
 [0,0.128302)
 [0,0.128309)
 [0,0.12831)
 [0,0.128312)
 [0,0.128315)
 [0,0.128338)
 [0,0.128347)
 [0,0.128363)
 [0,0.128365)
 [0,0.128367)
 [0,0.128371)
 [0,0.128375)
 [0,0.128378)
 [0,0.128384)
 [0,0.12839)
 [0,0.12839)
 [0,0.128395)
 [0,0.128402)
 [0,0.128403)
 [0,0.128406)
 [0,0.128409)
 [0,0.128411)
 [0,0.128412)
 [0,0.128438)
 [0,0.128449)
 [0,0.128459)
 [0,0.128465)
 [0,0.128469)
 [0,0.128484)
 [0,0.12849)
 [0,0.128495)
 [0,0.128496)
 [0,0.128497)
 [0,0.128503)
 [0,0.128506)
 [0,0.128507)
 [0,0.128509)
 [0,0.128542)
 [0,0.128543)
 [0,0.128544)
 [0,0.128548)
 [0,0.128548)
 [0,0.128548)
 [0,0.128553)
 [0,0.128554)
 [0,0.128567)
 [0,0.128572)
 [0,0.128575)
 [0,0.128578)
 [0,0.128587)
 [0,0.128618)
 [0,0.128629)
 [0,0.128629)
 [0,0.128639)
 [0,0.128644)
 [0,0.128645)
 [0,0.128648)
 [0,0.128654)
 [0,0.128679)
 [0,0.128685)
 [0,0.128686)
 [0,0.128698)
 [0,0.1287)
 [0,0.128718)
 [0,0.128737)
 [0,0.128743)
 [0,0.12875)
 [0,0.128751)
 [0,0.128751)
 [0,0.128755)
 [0,0.128762)
 [0,0.12877)
 [0,0.128772)
 [0,0.128773)
 [0,0.128781)
 [0,0.128782)
 [0,0.128786)
 [0,0.128811)
 [0,0.128824)
 [0,0.128827)
 [0,0.128829)
 [0,0.128831)
 [0,0.128851)
 [0,0.128856)
 [0,0.128863)
 [0,0.128864)
 [0,0.128878)
 [0,0.128888)
 [0,0.128898)
 [0,0.1289)
 [0,0.128901)
 [0,0.128905)
 [0,0.12892)
 [0,0.128921)
 [0,0.128925)
 [0,0.12893)
 [0,0.128933)
 [0,0.128938)
 [0,0.128939)
 [0,0.128939)
 [0,0.128941)
 [0,0.128956)
 [0,0.128957)
 [0,0.128968)
 [0,0.12897)
 [0,0.128972)
 [0,0.128977)
 [0,0.128977)
 [0,0.128981)
 [0,0.128982)
 [0,0.128986)
 [0,0.128988)
 [0,0.128989)
 [0,0.128989)
 [0,0.128998)
 [0,0.129006)
 [0,0.129018)
 [0,0.129021)
 [0,0.129027)
 [0,0.12904)
 [0,0.129051)
 [0,0.129057)
 [0,0.129058)
 [0,0.129078)
 [0,0.129081)
 [0,0.129082)
 [0,0.129086)
 [0,0.129086)
 [0,0.129086)
 [0,0.129098)
 [0,0.129113)
 [0,0.129114)
 [0,0.129125)
 [0,0.129125)
 [0,0.129127)
 [0,0.129137)
 [0,0.129151)
 [0,0.129151)
 [0,0.129154)
 [0,0.129159)
 [0,0.129161)
 [0,0.129171)
 [0,0.129175)
 [0,0.129179)
 [0,0.129183)
 [0,0.129196)
 [0,0.129202)
 [0,0.129202)
 [0,0.129212)
 [0,0.129214)
 [0,0.129216)
 [0,0.129216)
 [0,0.129218)
 [0,0.129229)
 [0,0.129232)
 [0,0.129233)
 [0,0.129237)
 [0,0.129243)
 [0,0.12925)
 [0,0.129253)
 [0,0.129256)
 [0,0.129257)
 [0,0.129258)
 [0,0.129263)
 [0,0.129294)
 [0,0.129296)
 [0,0.129299)
 [0,0.129301)
 [0,0.129303)
